query_key,answerset_f1,answerset_precision,answerset_recall,bleu,codebleu,cosine_sim,euclidean,exact_match_spinach,f1_qald,f1_spinach,hit@5,jaccard,levenshtein,meteor,mrr,naive-can-bleu,naive-can-rouge-4,ndcg,p@1,precision_qald,qcan-bleu-flex,qcan-bleu-strict,qcan-rouge-4-flex,qcan-rouge-4-strict,query_exact_match,query_execution,recall_qald,rouge_1,rouge_2,rouge_3,rouge_4,sp-bleu,sp-f1,token_f1,token_precision,token_recall,uri_hallucination
ck25_AIFB_ck25:19-en,0.0,0.0,0.0,0.36049175611468287,0.6109562723620041,0.5000000000000001,0.2240092377397959,0.0,0.0,0.0,0.0,0.4,0.37628865979381443,0.5287465401344406,0.0,0.3812922160077082,0.04444444444444444,,0.0,1.0,0.19008289325963618,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.28571428571428575,0.25,0.21052631578947367,0.32818125166662054,0.6938775510204082,0.6122448979591838,0.75,0.5172413793103449,0.0
ck25_AIFB_ck25:2-en,0.0,0.0,0.0,0.06616869624437408,0.3584370225242072,0.20683507599800766,0.18660549686337075,0.0,0.0,0.0,0.0,0.20833333333333334,0.17045454545454541,0.3430769230769231,0.0,0.1700933695363378,0.0,,0.0,1.0,0.1527898075109779,0.1527898075109779,0.0,0.0,0.0,1.0,0.0,0.24999999999999994,0.043478260869565216,0.0,0.0,0.1700933695363378,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5
ck25_AIFB_ck25:20-en,0.0,0.0,0.0,0.2385876047364477,0.5243208142275901,0.33220529851337466,0.1951941016011038,0.0,0.0,0.0,0.0,0.2916666666666667,0.33613445378151263,0.420280612244898,0.0,0.3312088268269367,0.03571428571428571,,0.0,1.0,0.1729634245765596,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.20833333333333331,0.08695652173913043,0.0,0.29070653589028245,0.6428571428571429,0.5,0.6086956521739131,0.42424242424242425,0.0
ck25_AIFB_ck25:21-en,0.0,0.0,0.0,0.22210383917841148,0.4452318421475441,0.2133739798676325,0.1757340838011157,0.0,0.0,0.0,0.0,0.2903225806451613,0.3571428571428571,0.4219801992693039,0.0,0.4607120909347473,0.15189873417721522,,0.0,1.0,0.18668642560213028,0.0,0.025974025974025972,0.0,0.0,0.0,0.0,0.4050632911392405,0.1558441558441558,0.08,0.0547945205479452,0.4218028489051673,0.6835443037974683,0.48101265822784806,0.5588235294117647,0.4222222222222222,0.0
ck25_AIFB_ck25:22-en,0.0,0.0,0.0,0.06060584471778204,0.4010444438754766,0.2809757434745082,0.1907435698305462,0.0,0.0,0.0,0.0,0.18181818181818182,0.28402366863905326,0.353968253968254,0.0,0.17685732282413552,0.0,,0.0,1.0,0.07517081801936397,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.12672380930774957,0.6363636363636364,0.4545454545454546,0.5555555555555556,0.38461538461538464,1.0
ck25_AIFB_ck25:23-en,0.0,0.0,0.0,0.0448154271230522,0.508001701041946,0.1559625734730109,0.1639607805437114,0.0,0.0,0.0,0.0,0.10344827586206896,0.22545454545454546,0.25952743902439024,0.0,0.11408461064516072,0.0,,0.0,1.0,0.04503072895167872,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.0,0.0,0.0,0.0945794641611119,0.5945945945945946,0.4324324324324324,0.5,0.38095238095238093,0.0
ck25_AIFB_ck25:24-en,0.0,0.0,0.0,0.14624803814409562,0.5115620095360239,0.22268088570756167,0.1827439976315568,0.0,0.0,0.0,0.0,0.25925925925925924,0.22067039106145248,0.3361455147169433,0.0,0.14946019878871306,0.0,,0.0,1.0,0.16549195566383204,0.0,0.0,0.0,0.0,0.0,0.0,0.25352112676056343,0.17391304347826086,0.1492537313432836,0.12307692307692307,0.1286415852555201,0.5079365079365079,0.44444444444444453,0.7,0.32558139534883723,0.0
ck25_AIFB_ck25:25-en,0.0,0.0,0.0,0.04868174294574317,0.46842043573643577,0.22949627301078918,0.17253779651421453,0.0,0.0,0.0,0.0,0.25806451612903225,0.15082644628099173,0.2261342553550346,0.0,0.049750978340529314,0.0,,0.0,1.0,0.14244024627404225,0.0,0.0,0.0,0.0,0.0,0.0,0.21505376344086025,0.13186813186813184,0.11235955056179775,0.09195402298850575,0.04282106389264387,0.37647058823529417,0.32941176470588235,0.7,0.2153846153846154,0.0
ck25_AIFB_ck25:26-en,0.0,0.0,0.0,0.04078535300633206,0.43250503288203407,0.2867073193284778,0.1757340838011157,0.0,0.0,0.0,0.0,0.21428571428571427,0.23948220064724923,0.2601204416192707,0.0,0.2467017248961994,0.06666666666666667,,0.0,1.0,0.052254659652797096,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.03846153846153846,0.0,0.0,0.21066838846660987,0.40909090909090906,0.3181818181818182,0.3684210526315789,0.28,0.0
ck25_AIFB_ck25:27-en,0.0,0.0,0.0,0.1803915734907086,0.6225172482113869,0.47842902870957005,0.16139047779640892,0.0,0.0,0.0,0.0,0.2702702702702703,0.3106796116504854,0.4125484904705684,0.0,0.21194388915072448,0.024096385542168672,0.0,0.0,1.0,0.11256868319261296,0.0,0.0,0.0,0.0,0.0,0.0,0.43373493975903615,0.271604938271605,0.1518987341772152,0.0779220779220779,0.15853874084357186,0.6097560975609755,0.5365853658536586,0.7096774193548387,0.43137254901960786,0.0
ck25_AIFB_ck25:28-en,0.0,0.0,1.0,0.030191440713365093,0.4874329176496056,0.2681332221799479,0.14459058185587106,1.0,0.0,0.0,0.0,0.18604651162790697,0.22103386809269165,0.16761416081681726,0.0,0.08480836717356179,0.0,,0.0,0.0,0.017528189751626778,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.04444444444444444,0.0,0.0,0.04255251818337256,0.42990654205607476,0.3177570093457944,0.5862068965517241,0.21794871794871795,0.0
ck25_AIFB_ck25:29-en,0.0,0.0,0.0,0.17980069287107234,0.533839062106657,0.38952622254023866,0.179128784747792,0.0,0.0,0.0,0.0,0.36363636363636365,0.2786885245901639,0.38580246913580246,0.0,0.33478824544383934,0.09345794392523364,,0.0,1.0,0.10878033102408234,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.14634146341463414,0.075,0.025641025641025637,0.28339213147640346,0.5813953488372093,0.46511627906976744,0.5555555555555556,0.4,0.0
ck25_AIFB_ck25:3-en,0.0,0.0,0.0,0.05523886218000656,0.3645847347859018,0.4403855060505443,0.2,0.0,0.0,0.0,0.0,0.30434782608695654,0.24022346368715086,0.2883720930232559,0.0,0.13081435925695184,0.0,,0.0,1.0,0.07472892616029096,0.07472892616029096,0.0,0.0,0.0,1.0,0.0,0.40909090909090906,0.04761904761904763,0.0,0.0,0.12035502058767225,0.5599999999999999,0.4,0.4166666666666667,0.38461538461538464,1.0
ck25_AIFB_ck25:30-en,0.0,0.0,0.0,0.20670089563170554,0.4731037953364978,0.32778114068761827,0.1907435698305462,0.0,0.0,0.0,0.0,0.35714285714285715,0.3817567567567568,0.5151880722593417,0.0,0.6226181525241928,0.25,,0.0,1.0,0.21658794587240243,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.06250000000000001,0.0,0.0,0.5245311637341498,0.7901234567901234,0.5925925925925927,0.6857142857142857,0.5217391304347826,0.0
ck25_AIFB_ck25:31-en,0.0,0.0,0.0,0.14943940799000247,0.4402808141968133,0.1295059035568172,0.16666666666666666,0.0,0.0,0.0,0.0,0.2647058823529412,0.22648752399232241,0.42876173894692426,0.0,0.13287251113851375,0.0,,0.0,1.0,0.04461187050502448,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09803921568627451,0.039999999999999994,0.0,0.13287251113851375,0.5,0.37500000000000006,0.27835051546391754,0.574468085106383,0.0
ck25_AIFB_ck25:32-en,0.0,0.0,0.0,0.1371331771348768,0.42822268822311316,0.2562264162305973,0.1757340838011157,0.0,0.0,0.0,0.0,0.35294117647058826,0.28348909657320875,0.35802761074702166,0.0,0.3500925931424679,0.09411764705882353,,0.0,1.0,0.05472347885914856,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.11428571428571428,0.0588235294117647,0.030303030303030304,0.29189072112903947,0.6428571428571428,0.45238095238095244,0.5757575757575758,0.37254901960784315,0.0
ck25_AIFB_ck25:33-en,0.0,0.0,1.0,0.023145811414266155,0.3708482577634673,0.14920941939059815,0.1639607805437114,1.0,0.0,0.0,0.0,0.10344827586206896,0.2222222222222222,0.200859291084855,0.0,0.14901113775104888,0.0,,0.0,0.0,0.04956456493477342,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.0,0.08177904630538547,0.4444444444444444,0.31111111111111117,0.4666666666666667,0.23333333333333334,0.0
ck25_AIFB_ck25:34-en,0.0,0.0,0.0,0.18716424886481792,0.4488318785427351,0.2505267803471616,0.1757340838011157,0.0,0.0,0.0,0.0,0.21428571428571427,0.35652173913043483,0.4470433255269321,0.0,0.29460341745011737,0.05063291139240506,,0.0,1.0,0.062234178445447735,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.027027027027027025,0.0,0.0,0.29460341745011737,0.6153846153846153,0.43956043956043955,0.40816326530612246,0.47619047619047616,0.0
ck25_AIFB_ck25:35-en,0.0,0.0,0.0,0.01432785237341245,0.335611373460581,0.02963188789948769,0.1380262631157473,0.0,0.0,0.0,0.0,0.07142857142857142,0.22134387351778662,0.10242085661080073,0.0,0.05417129779602214,0.017699115044247784,,0.0,1.0,0.01723518006146725,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.04124062995998316,0.49438202247191004,0.24719101123595502,0.3333333333333333,0.19642857142857142,0.0
ck25_AIFB_ck25:36-en,0.0,0.0,0.0,0.2185409328155925,0.4143913307648737,0.1700782399304053,0.16666666666666666,0.0,0.0,0.0,0.0,0.24242424242424243,0.19762845849802368,0.4775681129441716,0.0,0.3183377426376394,0.06557377049180328,,0.0,1.0,0.10090835404165316,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.12121212121212123,0.0625,0.03225806451612904,0.3183377426376394,0.6582278481012659,0.4556962025316456,0.43902439024390244,0.47368421052631576,0.0
ck25_AIFB_ck25:37-en,0.0,0.0,0.0,0.4081853762297206,0.6870463440574301,0.5337119867948301,0.16952084719853724,0.0,0.0,0.0,0.0,0.4,0.3935643564356436,0.5092455463075408,0.0,0.6198730416747721,0.42857142857142855,0.0,0.0,1.0,0.30678495481911056,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.5106382978723405,0.3478260869565217,0.24444444444444446,0.1590909090909091,0.5177614865678352,0.7603305785123967,0.6942148760330579,0.84,0.5915492957746479,0.0
ck25_AIFB_ck25:38-en,0.0,0.0,0.0,0.07554041244971385,0.5070467264984724,0.31227829014591124,0.1566130288262323,0.0,0.0,0.0,0.0,0.17142857142857143,0.3459915611814346,0.35910391288298266,0.0,0.19556197151961213,0.052631578947368425,,0.0,1.0,0.06905743274054423,0.0,0.0,0.0,0.0,0.0,0.0,0.3232323232323232,0.16494845360824742,0.08421052631578949,0.0,0.15938646722171956,0.5660377358490567,0.45283018867924524,0.5454545454545454,0.3870967741935484,0.0
ck25_AIFB_ck25:39-en,0.0,0.0,0.0,0.46351490910852766,0.7549916305029384,0.5553948742635308,0.1951941016011038,0.0,0.0,0.0,0.0,0.2916666666666667,0.47038327526132406,0.6792747252747252,0.0,0.6898981633006311,0.26229508196721313,,0.0,1.0,0.04006457848139358,0.0,0.0,0.0,0.0,0.0,0.0,0.5396825396825397,0.26229508196721313,0.2033898305084746,0.14035087719298245,0.5684967578492964,0.7941176470588235,0.7352941176470588,0.8064516129032258,0.6756756756756757,0.0
ck25_AIFB_ck25:4-en,0.0,0.0,0.0,0.02843540695507365,0.5246635370995056,0.5332647821200917,0.21089672205953397,0.0,0.0,0.0,0.0,0.36363636363636365,0.27235772357723576,0.21131595677050224,0.0,0.10281247968715854,0.0,,0.0,1.0,0.037231447725050104,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.09302325581395349,0.0,0.0,0.08779565452597866,0.49056603773584906,0.4150943396226416,0.5789473684210527,0.3235294117647059,0.0
ck25_AIFB_ck25:40-en,0.0,0.0,0.0,0.10203198615804732,0.5474378211009153,0.35383657317018624,0.179128784747792,0.0,0.0,0.0,0.0,0.2222222222222222,0.17391304347826086,0.3796144652974504,0.0,0.062007965158604246,0.0,,0.0,1.0,0.02531677316048489,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.13333333333333333,0.034482758620689655,0.0,0.062007965158604246,0.4931506849315068,0.4383561643835617,0.42105263157894735,0.45714285714285713,0.0
ck25_AIFB_ck25:41-en,0.0,0.0,0.0,0.15621301385971523,0.47407309473477005,0.30585214552924955,0.15894454156034005,0.0,0.0,0.0,0.0,0.2222222222222222,0.23750000000000004,0.41683753419826974,0.0,0.48214236864967236,0.07272727272727272,,0.0,1.0,0.08991935824058152,0.0,0.0,0.0,0.0,0.0,0.0,0.3185840707964602,0.05405405405405406,0.01834862385321101,0.0,0.3774526056242812,0.7354838709677419,0.5548387096774194,0.5972222222222222,0.5180722891566265,0.0
ck25_AIFB_ck25:42-en,0.0,0.0,0.0,0.054092441109753565,0.5204675547218829,0.41851307651550557,0.14285714285714285,0.0,0.0,0.0,0.0,0.25,0.23809523809523814,0.2496337768145606,0.0,0.087659497945582,0.05555555555555556,,0.0,1.0,0.028908556944704105,0.0,0.0,0.0,0.0,0.0,0.0,0.3025210084033613,0.15384615384615383,0.06956521739130435,0.05309734513274336,0.06826928564366547,0.42758620689655175,0.3862068965517241,0.7777777777777778,0.25688073394495414,0.0
ck25_AIFB_ck25:43-en,0.0,0.0,0.0,0.023649213722095833,0.34361373969028103,0.0936585811581694,0.21089672205953397,0.0,0.0,0.0,0.0,0.125,0.17557251908396942,0.15564853556485356,0.0,0.24063106335701254,0.18181818181818182,,0.0,1.0,0.029762769471936894,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.19421760171622302,0.5641025641025641,0.25641025641025644,0.35714285714285715,0.2,0.0
ck25_AIFB_ck25:44-en,0.0,0.0,0.0,0.18290926664869445,0.26160033253518944,0.5110810275869886,0.15022110482233483,0.0,0.0,0.0,0.0,0.23809523809523808,0.2700892857142857,0.4186112439317567,0.0,0.22550787304775333,0.046511627906976744,,0.0,1.0,0.12241224838957877,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.1016949152542373,0.05172413793103449,0.017543859649122806,0.2244078018410791,0.6703910614525139,0.5810055865921788,0.5777777777777777,0.5842696629213483,0.0
ck25_AIFB_ck25:45-en,0.0,0.0,0.0,0.23332324893699252,0.43333081223424813,0.18486846666163398,0.179128784747792,0.0,0.0,0.0,0.0,0.25,0.3164983164983165,0.4653626156344891,0.0,0.3419664738551679,0.0,,0.0,1.0,0.1721916742076807,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.10714285714285714,0.037037037037037035,0.0,0.3299689030636487,0.7017543859649122,0.49122807017543857,0.5,0.4827586206896552,0.0
ck25_AIFB_ck25:46-en,0.0,0.0,0.0,0.22765549068098961,0.4709763726702474,0.2936400684442067,0.1907435698305462,0.0,0.0,0.0,0.0,0.35714285714285715,0.4618055555555556,0.5735814925221023,0.0,0.7510821500954031,0.39215686274509803,,0.0,1.0,0.1808005048648916,0.0,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,0.1509433962264151,0.0392156862745098,0.0,0.6838680799094585,0.8823529411764706,0.6176470588235293,0.65625,0.5833333333333334,0.0
ck25_AIFB_ck25:47-en,0.0,0.0,0.0,0.039355130326445956,0.36799322745156776,0.17083336359718304,0.179128784747792,0.0,0.0,0.0,0.0,0.19230769230769232,0.28515625,0.26976495726495725,0.0,0.2974670900137624,0.037037037037037035,,0.0,1.0,0.046492593010831494,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.04347826086956522,0.0,0.0,0.2518004554530412,0.6666666666666666,0.380952380952381,0.4444444444444444,0.3333333333333333,0.0
ck25_AIFB_ck25:48-en,0.0,0.0,0.0,0.05706733402570389,0.45584952460375333,0.2803970080640199,0.1951941016011038,0.0,0.0,0.0,0.0,0.32,0.3558718861209964,0.2475797140065725,0.0,0.2580755930169561,0.06666666666666667,,0.0,1.0,0.0371013711444028,0.0,0.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.1276595744680851,0.04444444444444444,0.0,0.21632500940327412,0.5652173913043479,0.391304347826087,0.5294117647058824,0.3103448275862069,0.0
ck25_AIFB_ck25:49-en,0.0,0.0,0.0,0.13934664450075085,0.5382775915315349,0.30565602486509597,0.179128784747792,0.0,0.0,0.0,0.0,0.2222222222222222,0.26890756302521013,0.5849038912330052,0.0,0.41643966418296896,0.04761904761904761,,0.0,1.0,0.1262863052097525,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.045454545454545456,0.0,0.0,0.3610023414596031,0.7999999999999999,0.6666666666666666,0.7142857142857143,0.625,0.0
ck25_AIFB_ck25:5-en,0.0,0.0,0.0,0.03415317583358608,0.31259350266943564,0.2123976976214366,0.179128784747792,0.0,0.0,0.0,0.0,0.16,0.18128654970760238,0.2676258992805755,0.0,0.12436722085116984,0.06666666666666667,,0.0,1.0,0.1258220555845937,0.1258220555845937,0.06666666666666667,0.06666666666666667,0.0,1.0,0.0,0.2051282051282051,0.0,0.0,0.0,0.12436722085116984,0.39999999999999997,0.2857142857142857,0.22727272727272727,0.38461538461538464,1.0
ck25_AIFB_ck25:50-en,0.0,0.0,0.0,0.25796746709733265,0.5618877001076665,0.39279220242478624,0.21089672205953397,0.0,0.0,0.0,0.0,0.4166666666666667,0.30927835051546393,0.638109410430839,0.0,0.46198040323368755,0.14285714285714288,,0.0,1.0,0.18653972896686136,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.16326530612244897,0.0425531914893617,0.0,0.46198040323368755,0.8125,0.65625,0.65625,0.65625,0.0
ck25_AIFB_ck25:6-en,0.0,0.0,0.0,0.051466978923295874,0.3507903224968735,0.08559209850218259,0.1951941016011038,0.0,0.0,0.0,0.0,0.10526315789473684,0.20359281437125754,0.24658203125000006,0.0,0.2596535889340338,0.0,,0.0,1.0,0.061729293904138435,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.21648693746244407,0.4999999999999999,0.33333333333333337,0.36363636363636365,0.3076923076923077,0.0
ck25_AIFB_ck25:7-en,0.0,0.0,0.0,0.05355086326309536,0.3533113949453804,0.10039117221153818,0.1827439976315568,0.0,0.0,0.0,0.0,0.13043478260869565,0.24338624338624337,0.3024326101249178,0.0,0.25336549464486463,0.0,,0.0,1.0,0.04579911341208652,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615383,0.0,0.0,0.0,0.23801485533558359,0.6060606060606061,0.3636363636363636,0.375,0.35294117647058826,0.0
ck25_AIFB_ck25:8-en,0.0,0.0,0.0,0.057840878869691144,0.3437830384563755,0.16222142113076254,0.18660549686337075,0.0,0.0,0.0,0.0,0.17391304347826086,0.1807228915662651,0.3378787878787879,0.0,0.11478444221317999,0.0,,0.0,1.0,0.04599915789122599,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.057142857142857134,0.0,0.0,0.11478444221317999,0.5,0.3571428571428571,0.3333333333333333,0.38461538461538464,0.0
ck25_AIFB_ck25:9-en,0.0,0.0,0.0,0.09627276933982402,0.4249018584236502,0.19318156363130862,0.1827439976315568,0.0,0.0,0.0,0.0,0.2,0.23880597014925375,0.45187375320604156,0.0,0.519308727369202,0.12765957446808512,,0.0,0.0,0.559978208842951,0.559978208842951,0.13043478260869568,0.13043478260869568,0.0,1.0,0.0,0.196078431372549,0.0,0.0,0.0,0.3054086810815273,0.65,0.5,0.625,0.4166666666666667,1.0
ck25_FRANZ_ck25:1-en,0.0,0.0,0.0,0.0,0.0,0.0,0.18660549686337075,0.0,0.0,0.0,0.0,0.0,0.0049261083743842304,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:10-en,0.0,0.0,0.0,0.0,0.0,0.0,0.179128784747792,0.0,0.0,0.0,0.0,0.0,0.0036231884057971175,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:11-en,0.0,0.0,0.0,0.0,0.0,0.0,0.1907435698305462,0.0,0.0,0.0,0.0,0.0,0.004830917874396157,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:12-en,0.0,0.0,0.0,0.0,0.0,0.0,0.1907435698305462,0.0,0.0,0.0,0.0,0.0,0.004830917874396157,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:13-en,0.0,0.0,0.0,0.3387144423286913,0.5846786105821729,0.5455447255899808,0.1907435698305462,0.0,0.0,0.0,0.0,0.4375,0.5465587044534412,0.7623428291326106,0.0,0.6455651607183006,0.4074074074074074,,0.0,0.0,0.5004109072643123,0.5004109072643123,0.46511627906976744,0.46511627906976744,0.0,1.0,0.0,0.5423728813559322,0.31578947368421045,0.2545454545454545,0.18867924528301888,0.38359825152812527,0.7450980392156864,0.7058823529411765,0.6666666666666666,0.75,0.3333333333333333
ck25_FRANZ_ck25:14-en,0.0,0.0,0.0,0.0,0.0,0.0,0.1827439976315568,0.0,0.0,0.0,0.0,0.0,0.004098360655737654,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:15-en,0.0,0.0,0.0,0.0,0.0,0.0,0.15438708879488486,0.0,0.0,0.0,0.0,0.0,0.002557544757033292,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
